date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:23	2700/2700	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a8c-664b123b-62720d;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/79uxatzz/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/79uxatzz/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:24	10758/10758	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222a06-664b123b-62720b;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/2e4axusp/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/2e4axusp/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:24%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/77k44ynn/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/77k44ynn/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:25%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/drsyerzd/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/drsyerzd/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:24	5933/5933	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22172d-664b123b-627209;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/77k44ynn/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/77k44ynn/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:24	4520/4520	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2211a8-664b123b-6271fa;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/drsyerzd/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/drsyerzd/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:25%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/9aphko66/2sdq4.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/9aphko66/2sdq4.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:25	388/388	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22184-664b123a-6271ec;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/9aphko66/2sdq4.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/9aphko66/2sdq4.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:31%20GMT	http://sinarplus.sinarharian.com.my/wp-content/plugins/td-composer/legacy/Newspaper/assets/images/sprite/elements.png	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/plugins/td-composer/legacy/Newspaper/assets/images/sprite/elements.png	(from https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/2z8dayi1/2sdq4.css)
11:34:31	13577/13577	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223509-657ff631-5e8813;br%22	https://sinarplus.sinarharian.com.my/wp-includes/js/jquery/jquery-migrate.min.js?ver=6.5.3	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-includes/js/jquery/jquery-migrate.minef10.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:31	6951/6951	---M--	200	added ('OK')	image/png	etag:%22306c-664acbbf-5e9ac2;;;%22	https://sinarplus.sinarharian.com.my/wp-content/plugins/td-composer/legacy/Newspaper/assets/images/sprite/elements.png	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/plugins/td-composer/legacy/Newspaper/assets/images/sprite/elements.png	(from https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/2z8dayi1/2sdq4.css)
11:34:32	251175/251175	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2003:34:32%20GMT	https://sinarplus.sinarharian.com.my/marfeel-sdk.js?id=	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/marfeel-sdk5445.js	(from https://sinarplus.sinarharian.com.my/marfeel.min.js)
11:34:33	251175/251175	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2003:34:33%20GMT	https://sinarplus.sinarharian.com.my/marfeel-sdk.es5.js?id=	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/marfeel-sdk.es55445.js	(from https://sinarplus.sinarharian.com.my/marfeel.min.js)
11:34:34	3093/3093	---M-Z	200	added ('OK')	application/x-javascript	etag:%22aac4b3afca8e324a4f62e08ca42a1784%22	https://connect.facebook.net/en_US/sdk.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/connect.facebook.net/en_US/sdk.js	(from https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/14nzl96j/2sdw0.js)
11:34:37	38058/38058	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20May%202024%2003:34:35%20GMT	https://player.vimeo.com/api/player.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/player.vimeo.com/api/player.js	(from https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/14nzl96j/2sdw0.js)
